Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
-0.18,-0.98,-0.07,0.06,-0.02,0.01,1.38,-1.18,0.73,-0.04,-0.37,0.08,setBreak,setBreak,2017-04-28 08:30:58:971,3
-0.17,-0.98,-0.07,-0.03,-0.02,-0.0,1.38,-1.18,0.71,0.0,0.24,-0.08,setBreak,setBreak,2017-04-28 08:30:59:074,3
-0.17,-0.98,-0.07,0.03,-0.01,0.02,1.39,-1.2,0.75,0.15,0.17,-0.01,setBreak,setBreak,2017-04-28 08:30:59:173,3
-0.16,-0.99,-0.05,0.01,-0.02,0.02,1.4,-1.25,0.82,0.15,0.03,-0.06,setBreak,setBreak,2017-04-28 08:30:59:272,3
-0.14,-0.99,-0.05,-0.01,-0.02,-0.02,1.42,-1.26,0.82,0.01,0.01,-0.02,setBreak,setBreak,2017-04-28 08:30:59:375,3
-0.15,-0.99,-0.05,-0.03,-0.02,0.0,1.42,-1.25,0.82,-0.03,0.08,0.01,setBreak,setBreak,2017-04-28 08:30:59:469,3
-0.15,-0.99,-0.05,-0.01,-0.01,-0.0,1.41,-1.22,0.8,-0.05,0.04,0.02,setBreak,setBreak,2017-04-28 08:30:59:570,3
-0.15,-0.99,-0.06,-0.01,-0.01,-0.0,1.4,-1.19,0.77,-0.07,0.04,0.01,setBreak,setBreak,2017-04-28 08:30:59:671,3
-0.16,-0.99,-0.07,-0.0,-0.01,0.0,1.4,-1.16,0.74,-0.05,0.02,0.01,setBreak,setBreak,2017-04-28 08:30:59:770,3
-0.16,-0.99,-0.07,-0.01,-0.01,-0.0,1.4,-1.13,0.72,-0.02,0.04,-0.0,setBreak,setBreak,2017-04-28 08:30:59:871,3
-0.15,-0.98,-0.08,0.0,-0.01,-0.01,1.4,-1.11,0.7,-0.02,-0.03,-0.01,setBreak,setBreak,2017-04-28 08:30:59:971,3
-0.16,-0.98,-0.08,-0.0,-0.01,-0.0,1.4,-1.1,0.67,-0.02,-0.04,-0.0,setBreak,setBreak,2017-04-28 08:31:00:070,3
-0.15,-0.98,-0.08,0.01,-0.01,-0.0,1.4,-1.08,0.66,-0.03,-0.01,-0.03,setBreak,setBreak,2017-04-28 08:31:00:171,3
-0.15,-0.98,-0.09,-0.01,-0.01,-0.01,1.4,-1.06,0.63,-0.06,-0.24,-0.01,setBreak,setBreak,2017-04-28 08:31:00:271,3
-0.16,-0.98,-0.09,-0.02,-0.01,-0.0,1.38,-1.04,0.58,-0.06,-0.12,-0.0,setBreak,setBreak,2017-04-28 08:31:00:370,3
-0.17,-0.98,-0.09,0.01,0.0,0.01,1.38,-1.08,0.61,0.02,-0.07,-0.04,setBreak,setBreak,2017-04-28 08:31:00:470,3
-0.16,-0.98,-0.08,-0.01,-0.01,-0.0,1.39,-1.09,0.63,0.06,-0.02,-0.02,setBreak,setBreak,2017-04-28 08:31:00:571,3
-0.17,-0.98,-0.08,-0.02,-0.0,-0.01,1.39,-1.12,0.66,0.04,0.1,0.04,setBreak,setBreak,2017-04-28 08:31:00:671,3
-0.17,-0.98,-0.08,0.01,-0.01,-0.0,1.38,-1.15,0.7,0.03,0.05,0.1,setBreak,setBreak,2017-04-28 08:31:00:771,3
-0.18,-0.98,-0.08,0.02,-0.01,-0.01,1.37,-1.17,0.72,0.01,0.06,0.1,setBreak,setBreak,2017-04-28 08:31:00:870,3
-0.18,-0.98,-0.08,0.01,-0.02,-0.0,1.37,-1.17,0.73,0.02,0.09,0.05,setBreak,setBreak,2017-04-28 08:31:00:978,3
-0.18,-0.98,-0.08,0.02,-0.01,-0.0,1.37,-1.16,0.72,0.0,0.07,0.0,setBreak,setBreak,2017-04-28 08:31:01:071,3
-0.18,-0.98,-0.08,0.01,-0.01,0.0,1.38,-1.15,0.72,-0.0,0.03,-0.01,setBreak,setBreak,2017-04-28 08:31:01:174,3
-0.17,-0.98,-0.08,0.01,-0.01,0.0,1.38,-1.14,0.71,-0.01,0.01,-0.02,setBreak,setBreak,2017-04-28 08:31:01:281,3
-0.17,-0.98,-0.08,0.0,-0.01,-0.0,1.38,-1.13,0.7,-0.02,-0.06,-0.01,setBreak,setBreak,2017-04-28 08:31:01:371,3
-0.17,-0.98,-0.08,0.0,-0.01,0.0,1.38,-1.12,0.68,-0.03,-0.12,0.0,setBreak,setBreak,2017-04-28 08:31:01:471,3
-0.17,-0.98,-0.08,-0.01,-0.02,0.0,1.38,-1.12,0.67,-0.02,-0.11,0.01,setBreak,setBreak,2017-04-28 08:31:01:571,3
-0.17,-0.98,-0.08,-0.0,-0.01,0.01,1.38,-1.14,0.67,-0.02,-0.18,0.06,setBreak,setBreak,2017-04-28 08:31:01:671,3
-0.18,-0.98,-0.08,-0.02,-0.01,0.0,1.37,-1.16,0.69,-0.01,-0.08,0.08,setBreak,setBreak,2017-04-28 08:31:01:771,3
-0.19,-0.98,-0.08,0.0,-0.01,0.01,1.36,-1.19,0.7,-0.01,-0.12,0.06,setBreak,setBreak,2017-04-28 08:31:01:873,3
-0.2,-0.98,-0.08,-0.02,-0.01,-0.0,1.36,-1.18,0.7,-0.01,0.08,0.02,setBreak,setBreak,2017-04-28 08:31:01:972,3
-0.2,-0.98,-0.08,0.01,-0.01,0.0,1.36,-1.18,0.7,-0.02,-0.01,0.02,setBreak,setBreak,2017-04-28 08:31:02:071,3
-0.2,-0.98,-0.08,-0.01,-0.01,0.0,1.36,-1.18,0.7,-0.0,0.07,-0.0,setBreak,setBreak,2017-04-28 08:31:02:172,3
-0.19,-0.98,-0.08,0.01,-0.0,0.0,1.36,-1.17,0.7,0.02,0.0,-0.01,setBreak,setBreak,2017-04-28 08:31:02:272,3
-0.19,-0.98,-0.08,-0.0,-0.01,-0.0,1.36,-1.18,0.71,0.03,0.03,-0.03,setBreak,setBreak,2017-04-28 08:31:02:372,3
-0.19,-0.98,-0.08,0.01,-0.01,-0.0,1.36,-1.19,0.72,0.02,0.01,-0.02,setBreak,setBreak,2017-04-28 08:31:02:471,3
-0.19,-0.98,-0.08,-0.0,-0.01,-0.0,1.37,-1.19,0.72,-0.0,0.03,-0.03,setBreak,setBreak,2017-04-28 08:31:02:577,3
-0.19,-0.98,-0.08,-0.0,-0.01,0.0,1.37,-1.18,0.71,-0.02,0.01,-0.03,setBreak,setBreak,2017-04-28 08:31:02:672,3
-0.18,-0.98,-0.08,-0.01,-0.02,0.0,1.37,-1.16,0.7,-0.02,0.02,-0.02,setBreak,setBreak,2017-04-28 08:31:02:772,3
-0.18,-0.98,-0.08,-0.0,-0.01,0.01,1.37,-1.15,0.68,-0.03,-0.0,-0.02,setBreak,setBreak,2017-04-28 08:31:02:871,3
-0.18,-0.98,-0.08,-0.01,-0.01,0.01,1.37,-1.14,0.68,-0.02,0.03,-0.01,Burpee,firstHalf,2017-04-28 08:31:02:971,3
-0.18,-0.98,-0.08,-0.0,-0.01,0.0,1.37,-1.14,0.68,-0.01,0.04,-0.01,Burpee,firstHalf,2017-04-28 08:31:03:068,3
-0.18,-0.98,-0.08,-0.0,-0.01,0.0,1.37,-1.15,0.69,-0.01,0.03,-0.0,Burpee,firstHalf,2017-04-28 08:31:03:168,3
-0.18,-0.98,-0.09,-0.02,-0.0,0.0,1.37,-1.13,0.67,-0.11,0.07,0.06,Burpee,firstHalf,2017-04-28 08:31:03:269,3
-0.19,-0.98,-0.11,-0.1,-0.04,0.02,1.35,-1.06,0.6,-0.27,0.14,0.01,Burpee,firstHalf,2017-04-28 08:31:03:368,3
-0.18,-0.97,-0.15,-0.21,0.12,0.13,1.33,-0.9,0.49,-0.34,0.74,-0.02,Burpee,firstHalf,2017-04-28 08:31:03:469,3
-0.13,-0.97,-0.2,-0.28,0.28,0.25,1.33,-0.59,0.29,-0.3,1.41,-0.7,Burpee,firstHalf,2017-04-28 08:31:03:571,3
-0.03,-0.97,-0.23,-0.11,0.61,0.2,1.33,-0.11,-0.04,-0.27,1.7,-0.66,Burpee,firstHalf,2017-04-28 08:31:03:668,3
0.03,-0.97,-0.26,0.0,0.72,0.25,1.31,0.12,-0.11,-0.18,1.6,0.41,Burpee,firstHalf,2017-04-28 08:31:03:768,3
-0.0,-0.97,-0.25,0.21,-0.07,0.15,1.32,-0.01,0.17,0.27,0.44,0.77,Burpee,firstHalf,2017-04-28 08:31:03:868,3
-0.08,-0.97,-0.21,0.23,-0.33,-0.08,1.34,-0.37,0.54,0.42,-0.31,0.71,Burpee,firstHalf,2017-04-28 08:31:03:969,3
-0.11,-0.97,-0.2,-0.05,-0.3,-0.22,1.34,-0.52,0.7,-0.09,0.31,0.18,Burpee,firstHalf,2017-04-28 08:31:04:068,3
-0.11,-0.98,-0.19,0.12,-0.35,-0.21,1.35,-0.53,0.67,0.13,-0.09,-0.35,Burpee,firstHalf,2017-04-28 08:31:04:169,3
-0.01,-0.98,-0.21,0.63,-0.83,-0.36,1.36,-0.03,0.19,0.02,-0.4,-0.65,Burpee,firstHalf,2017-04-28 08:31:04:270,3
0.07,-0.98,-0.2,-0.44,0.05,0.33,1.36,0.33,-0.12,0.26,-0.39,-0.58,Burpee,firstHalf,2017-04-28 08:31:04:368,3
0.17,-0.97,-0.18,-0.45,0.23,-0.18,1.32,0.78,-0.54,0.21,-0.37,-1.54,Burpee,firstHalf,2017-04-28 08:31:04:468,3
0.33,-0.93,-0.15,-0.25,-0.01,0.04,1.2,1.14,-0.95,0.45,-0.19,-1.29,Burpee,firstHalf,2017-04-28 08:31:04:569,3
0.39,-0.91,-0.14,0.22,-0.01,0.1,1.15,1.23,-1.11,0.23,-0.62,-0.68,Burpee,firstHalf,2017-04-28 08:31:04:668,3
0.42,-0.89,-0.16,0.28,0.34,0.14,1.1,1.21,-1.08,-0.64,0.42,0.08,Burpee,secondHalf,2017-04-28 08:31:04:771,3
0.37,-0.91,-0.2,0.65,0.28,0.29,1.14,1.08,-0.92,-0.42,-0.69,1.36,Burpee,secondHalf,2017-04-28 08:31:04:868,3
0.21,-0.95,-0.24,-0.53,-0.29,-0.17,1.25,0.74,-0.6,-0.21,0.27,0.73,Burpee,secondHalf,2017-04-28 08:31:04:970,3
0.25,-0.94,-0.24,-0.51,0.15,-0.29,1.22,0.8,-0.52,-0.28,0.25,-0.63,Burpee,secondHalf,2017-04-28 08:31:05:068,3
0.36,-0.89,-0.27,-0.18,0.12,-0.14,1.1,0.94,-0.65,-0.49,0.63,-1.53,Burpee,secondHalf,2017-04-28 08:31:05:168,3
0.5,-0.81,-0.3,-0.0,0.11,0.06,0.95,1.02,-0.73,-0.53,0.43,-1.46,Burpee,secondHalf,2017-04-28 08:31:05:268,3
0.62,-0.71,-0.33,-0.12,0.33,0.13,0.8,1.08,-0.75,-0.59,-0.2,-1.21,Burpee,secondHalf,2017-04-28 08:31:05:368,3
0.67,-0.66,-0.35,0.16,0.0,-0.11,0.72,1.09,-0.74,-0.37,0.58,-0.27,Burpee,secondHalf,2017-04-28 08:31:05:467,3
0.66,-0.66,-0.36,0.14,0.02,0.02,0.72,1.07,-0.73,0.13,-0.07,0.26,Burpee,secondHalf,2017-04-28 08:31:05:568,3
0.64,-0.69,-0.33,0.1,-0.11,-0.0,0.76,1.09,-0.76,0.44,0.29,0.35,Burpee,secondHalf,2017-04-28 08:31:05:669,3
0.6,-0.74,-0.29,0.06,-0.02,0.04,0.84,1.12,-0.79,0.58,0.18,0.73,Burpee,secondHalf,2017-04-28 08:31:05:769,3
0.56,-0.8,-0.22,0.01,-0.02,-0.04,0.92,1.2,-0.84,0.69,0.57,0.84,Burpee,secondHalf,2017-04-28 08:31:05:869,3
0.48,-0.86,-0.15,0.02,-0.17,0.03,1.05,1.27,-0.91,0.86,0.54,1.26,Burpee,secondHalf,2017-04-28 08:31:05:969,3
0.35,-0.94,-0.07,0.18,-0.01,0.06,1.21,1.38,-1.05,0.83,-0.58,1.49,Burpee,secondHalf,2017-04-28 08:31:06:068,3
0.23,-0.97,-0.03,0.24,0.21,-0.03,1.33,1.43,-1.19,0.34,-1.29,0.9,Burpee,secondHalf,2017-04-28 08:31:06:167,3
0.15,-0.99,-0.05,0.1,0.07,-0.11,1.41,1.26,-1.08,-0.24,-0.1,0.96,Burpee,secondHalf,2017-04-28 08:31:06:269,3
0.06,-0.99,-0.08,0.05,0.11,-0.29,1.47,0.58,-0.43,-0.33,-0.5,0.84,Burpee,secondHalf,2017-04-28 08:31:06:368,3
-0.05,-0.99,-0.11,-0.1,0.09,0.0,1.45,-0.42,0.48,-0.25,-1.12,1.0,Burpee,secondHalf,2017-04-28 08:31:06:472,3
-0.18,-0.98,-0.12,-0.03,-0.03,0.08,1.35,-0.99,0.96,-0.14,-0.75,0.9,Burpee,secondHalf,2017-04-28 08:31:06:569,3
-0.24,-0.96,-0.13,-0.15,-0.3,-0.03,1.29,-1.07,1.08,0.13,0.44,0.82,Burpee,secondHalf,2017-04-28 08:31:06:669,3
-0.36,-0.92,-0.14,-0.19,-0.75,-0.54,1.18,-1.19,1.1,-1.19,-1.03,0.73,Burpee,secondHalf,2017-04-28 08:31:06:774,3
-0.34,-0.89,-0.29,0.49,-0.49,-0.19,1.11,-0.86,0.73,-2.53,-0.32,-0.15,Burpee,secondHalf,2017-04-28 08:31:06:868,3
-0.47,-0.77,-0.44,-0.14,-0.84,0.19,0.87,-0.81,0.47,-2.4,-1.0,0.93,Burpee,secondHalf,2017-04-28 08:31:06:969,3
-0.67,-0.61,-0.42,0.09,-0.1,0.22,0.65,-1.01,0.49,-1.19,-2.54,1.91,Burpee,secondHalf,2017-04-28 08:31:07:069,3
-0.9,-0.35,-0.26,0.3,0.53,0.3,0.36,-1.29,0.6,0.18,-2.3,3.7,Burpee,secondHalf,2017-04-28 08:31:07:170,3
-0.99,0.11,0.03,-0.13,-0.28,-0.3,-0.12,-1.6,0.63,-0.28,-4.07,6.56,Burpee,secondHalf,2017-04-28 08:31:07:268,3
-0.76,0.62,0.2,-1.59,-0.56,-0.06,-0.67,-1.83,0.6,0.67,1.26,4.14,Burpee,secondHalf,2017-04-28 08:31:07:369,3
-0.51,0.85,0.1,-0.3,-0.1,-0.0,-1.02,-1.77,0.55,0.62,0.7,2.8,Burpee,secondHalf,2017-04-28 08:31:07:468,3
-0.3,0.95,0.02,0.63,-1.61,0.42,-1.27,-1.65,0.53,0.2,-1.4,1.41,Break,Break,2017-04-28 08:31:07:569,3
-0.27,0.96,0.04,0.39,-1.11,-0.32,-1.29,-1.7,0.77,0.21,2.2,-0.48,Break,Break,2017-04-28 08:31:07:668,3
-0.34,0.94,0.01,0.69,-0.99,-0.1,-1.22,-1.6,0.77,-0.47,0.94,-0.8,Break,Break,2017-04-28 08:31:07:768,3
-0.45,0.89,0.05,0.66,-0.71,-0.33,-1.1,-1.68,0.59,-1.28,1.06,-1.82,Break,Break,2017-04-28 08:31:07:868,3
-0.73,0.67,0.14,0.01,0.61,-0.65,-0.74,-1.76,0.41,-2.27,2.39,-6.18,Break,Break,2017-04-28 08:31:07:968,3
-0.99,0.04,0.15,0.14,-1.9,-0.14,-0.04,-1.72,0.26,-1.11,7.46,-6.66,Break,Break,2017-04-28 08:31:08:068,3
-0.62,-0.66,-0.42,-0.69,0.61,0.49,0.73,-0.98,0.23,2.46,2.51,-4.77,Break,Break,2017-04-28 08:31:08:168,3
-0.3,-0.9,-0.33,-1.15,-0.17,-0.48,1.11,-0.74,0.08,2.38,1.43,-2.53,Break,Break,2017-04-28 08:31:08:268,3
-0.13,-0.98,-0.16,-0.29,0.05,-0.25,1.36,-0.66,0.18,1.2,0.63,-0.4,Break,Break,2017-04-28 08:31:08:368,3
-0.14,-0.99,-0.07,-0.33,0.01,-0.1,1.42,-1.08,0.54,1.12,0.87,0.38,Break,Break,2017-04-28 08:31:08:469,3
-0.24,-0.97,0.02,-0.27,-0.01,0.17,1.33,-1.67,1.41,1.31,3.24,1.4,Break,Break,2017-04-28 08:31:08:568,3
-0.28,-0.96,0.01,1.27,-0.41,-0.7,1.29,-1.61,1.32,-1.18,-3.2,-0.33,Break,Break,2017-04-28 08:31:08:668,3
-0.22,-0.97,-0.08,-0.05,-0.07,-0.09,1.33,-1.23,0.74,-1.32,-0.88,-0.77,Break,Break,2017-04-28 08:31:08:772,3
-0.17,-0.97,-0.15,-0.16,-0.05,0.3,1.34,-0.83,0.27,-0.39,-1.03,-0.37,Break,Break,2017-04-28 08:31:08:868,3
-0.18,-0.97,-0.13,-0.23,0.13,0.13,1.35,-0.94,0.28,0.26,-0.23,0.16,Break,Break,2017-04-28 08:31:08:968,3
-0.24,-0.97,-0.09,0.12,-0.12,-0.23,1.32,-1.22,0.57,0.17,-0.06,-0.25,Burpee,firstHalf,2017-04-28 08:31:09:070,3
-0.2,-0.98,-0.08,0.08,0.01,-0.15,1.35,-1.2,0.56,0.03,0.54,-0.28,Burpee,firstHalf,2017-04-28 08:31:09:168,3
-0.19,-0.98,-0.07,-0.0,0.01,-0.05,1.37,-1.22,0.63,0.31,0.31,0.03,Burpee,firstHalf,2017-04-28 08:31:09:267,3
-0.2,-0.98,-0.05,0.05,-0.0,-0.09,1.36,-1.34,0.77,0.2,0.19,0.16,Burpee,firstHalf,2017-04-28 08:31:09:368,3
-0.17,-0.98,-0.09,0.07,-0.04,-0.09,1.37,-1.08,0.53,-0.06,-0.12,0.05,Burpee,firstHalf,2017-04-28 08:31:09:468,3
-0.15,-0.98,-0.14,-0.01,-0.03,-0.0,1.37,-0.84,0.27,-0.38,-0.26,-0.1,Burpee,firstHalf,2017-04-28 08:31:09:568,3
-0.13,-0.98,-0.17,-0.41,0.05,0.17,1.35,-0.63,0.13,-0.3,1.43,-0.19,Burpee,firstHalf,2017-04-28 08:31:09:669,3
-0.06,-0.97,-0.22,-0.13,0.31,0.22,1.34,-0.28,-0.13,-0.57,0.89,-0.82,Burpee,firstHalf,2017-04-28 08:31:09:770,3
0.05,-0.96,-0.28,-0.19,0.87,0.24,1.29,0.17,-0.46,-0.38,1.87,-0.61,Burpee,firstHalf,2017-04-28 08:31:09:870,3
0.07,-0.95,-0.3,-0.06,0.94,0.38,1.26,0.23,-0.34,-0.22,0.89,0.91,Burpee,firstHalf,2017-04-28 08:31:09:969,3
-0.08,-0.95,-0.31,0.01,-0.38,0.23,1.25,-0.25,0.15,0.12,0.08,1.13,Burpee,firstHalf,2017-04-28 08:31:10:069,3
-0.18,-0.94,-0.29,0.14,-0.63,-0.16,1.23,-0.55,0.63,0.08,2.23,1.14,Burpee,firstHalf,2017-04-28 08:31:10:168,3
-0.19,-0.94,-0.28,0.86,-0.73,-0.5,1.22,-0.58,0.69,0.21,-1.2,-2.15,Burpee,firstHalf,2017-04-28 08:31:10:268,3
-0.06,-0.95,-0.3,-1.02,-0.49,-0.44,1.26,-0.19,0.27,-0.41,1.6,-1.38,Burpee,firstHalf,2017-04-28 08:31:10:368,3
0.03,-0.96,-0.29,0.65,0.16,-0.19,1.27,0.1,-0.02,0.02,0.09,-0.85,Burpee,firstHalf,2017-04-28 08:31:10:468,3
0.11,-0.96,-0.27,0.01,0.05,-0.07,1.28,0.37,-0.27,0.22,-0.44,-0.94,Burpee,firstHalf,2017-04-28 08:31:10:568,3
0.25,-0.94,-0.24,-0.26,0.08,-0.02,1.22,0.81,-0.71,0.42,0.41,-1.68,Burpee,firstHalf,2017-04-28 08:31:10:668,3
0.33,-0.92,-0.19,0.38,0.2,0.22,1.18,1.05,-0.91,0.06,0.29,-0.42,Burpee,firstHalf,2017-04-28 08:31:10:768,3
0.36,-0.9,-0.24,-0.09,-0.03,0.19,1.13,0.98,-0.84,-1.21,0.86,-0.2,Burpee,secondHalf,2017-04-28 08:31:10:870,3
0.41,-0.85,-0.33,0.13,-0.06,0.27,1.01,0.9,-0.73,-1.16,0.7,-0.96,Burpee,secondHalf,2017-04-28 08:31:10:968,3
0.55,-0.72,-0.42,-0.28,-0.01,-0.04,0.81,0.93,-0.7,-1.14,0.3,-1.95,Burpee,secondHalf,2017-04-28 08:31:11:068,3
0.67,-0.58,-0.46,-0.13,-0.1,0.11,0.62,0.97,-0.72,-0.76,-0.21,-1.44,Burpee,secondHalf,2017-04-28 08:31:11:169,3
0.74,-0.48,-0.48,0.24,-0.03,-0.05,0.5,1.0,-0.72,-0.41,0.14,-0.65,Burpee,secondHalf,2017-04-28 08:31:11:268,3
0.75,-0.45,-0.48,0.34,0.1,0.02,0.47,1.0,-0.73,0.16,0.07,0.12,Burpee,secondHalf,2017-04-28 08:31:11:368,3
0.73,-0.5,-0.47,0.03,-0.03,-0.13,0.52,1.0,-0.72,0.33,-0.1,0.77,Burpee,secondHalf,2017-04-28 08:31:11:468,3
0.69,-0.59,-0.42,0.14,-0.01,-0.02,0.63,1.02,-0.7,0.55,0.3,1.08,Burpee,secondHalf,2017-04-28 08:31:11:568,3
0.62,-0.7,-0.36,0.17,-0.04,0.05,0.77,1.05,-0.71,0.88,0.44,1.25,Burpee,secondHalf,2017-04-28 08:31:11:669,3
0.56,-0.79,-0.25,-0.17,-0.09,-0.23,0.91,1.15,-0.76,1.01,0.59,0.82,Burpee,secondHalf,2017-04-28 08:31:11:768,3
0.52,-0.84,-0.15,-0.08,-0.06,0.01,1.0,1.28,-0.93,1.24,-0.1,0.49,Burpee,secondHalf,2017-04-28 08:31:11:869,3
0.39,-0.92,-0.09,0.41,0.11,0.18,1.16,1.35,-1.07,0.58,-0.94,2.11,Burpee,secondHalf,2017-04-28 08:31:11:969,3
0.25,-0.96,-0.1,0.16,0.41,-0.03,1.3,1.18,-0.95,-0.41,-0.05,1.06,Burpee,secondHalf,2017-04-28 08:31:12:068,3
0.13,-0.98,-0.14,0.07,0.02,0.05,1.38,0.75,-0.63,0.42,-2.29,1.0,Burpee,secondHalf,2017-04-28 08:31:12:169,3
-0.03,-0.99,-0.12,-0.28,0.09,-0.22,1.45,-0.22,0.05,-0.26,-2.91,1.41,Burpee,secondHalf,2017-04-28 08:31:12:268,3
-0.11,-0.98,-0.15,0.52,0.19,0.31,1.38,-0.64,0.51,0.26,-0.92,1.28,Burpee,secondHalf,2017-04-28 08:31:12:369,3
-0.21,-0.97,-0.13,-0.93,-0.97,-0.27,1.32,-1.02,0.94,-0.19,-0.38,0.49,Burpee,secondHalf,2017-04-28 08:31:12:469,3
-0.39,-0.89,-0.25,-0.25,-0.68,-0.76,1.09,-1.0,0.87,-2.31,-1.14,1.25,Burpee,secondHalf,2017-04-28 08:31:12:572,3
-0.56,-0.7,-0.44,0.43,-0.4,0.11,0.77,-0.91,0.65,-2.96,-2.52,2.58,Burpee,secondHalf,2017-04-28 08:31:12:670,3
-0.83,-0.37,-0.41,0.08,-0.22,0.16,0.38,-1.11,0.59,-2.13,-2.02,3.99,Burpee,secondHalf,2017-04-28 08:31:12:768,3
-0.98,0.09,-0.18,0.15,-0.13,0.16,-0.09,-1.39,0.63,-1.22,-4.17,5.55,Burpee,secondHalf,2017-04-28 08:31:12:869,3
-0.79,0.58,0.21,-0.34,-0.52,-0.24,-0.62,-1.83,0.53,0.44,-2.57,4.78,Burpee,secondHalf,2017-04-28 08:31:12:970,3
-0.54,0.8,0.26,-0.58,-0.06,-0.52,-0.93,-2.03,0.36,-1.84,-1.13,2.03,Burpee,secondHalf,2017-04-28 08:31:13:068,3
-0.47,0.83,0.31,0.01,-0.73,-0.07,-0.98,-2.15,0.03,-0.42,3.37,0.85,Burpee,secondHalf,2017-04-28 08:31:13:168,3
-0.5,0.84,0.24,0.96,-0.6,0.13,-0.99,-2.02,0.03,0.37,0.14,-0.36,Burpee,secondHalf,2017-04-28 08:31:13:269,3
-0.51,0.83,0.22,0.45,-0.79,-0.29,-0.99,-1.98,0.05,-0.11,0.02,0.17,Burpee,secondHalf,2017-04-28 08:31:13:368,3
-0.49,0.84,0.21,0.53,-0.84,-0.22,-1.01,-1.97,0.05,0.38,0.13,-0.05,Burpee,secondHalf,2017-04-28 08:31:13:468,3
-0.51,0.84,0.2,0.5,-0.54,-0.12,-1.0,-1.94,0.13,0.05,-1.4,-0.86,Burpee,secondHalf,2017-04-28 08:31:13:568,3
-0.63,0.73,0.28,-0.85,1.69,0.3,-0.82,-1.99,0.18,-0.26,-0.04,-1.37,Break,Break,2017-04-28 08:31:13:669,3
-0.66,0.69,0.29,-0.94,0.78,0.14,-0.77,-1.99,0.18,-0.2,-0.03,0.58,Break,Break,2017-04-28 08:31:13:767,3
-0.59,0.75,0.29,0.28,-0.5,0.02,-0.85,-2.03,0.12,0.1,-0.19,1.03,Break,Break,2017-04-28 08:31:13:868,3
-0.52,0.79,0.33,0.7,-0.64,-0.22,-0.91,-2.13,0.13,0.41,-1.76,-0.38,Break,Break,2017-04-28 08:31:13:969,3
-0.62,0.67,0.41,0.48,0.22,-0.41,-0.73,-2.15,0.33,-0.8,-1.06,-4.24,Break,Break,2017-04-28 08:31:14:068,3
-0.9,0.22,0.37,0.24,-0.62,-0.25,-0.22,-1.96,0.51,-0.84,2.6,-5.42,Break,Break,2017-04-28 08:31:14:168,3
-0.94,-0.32,0.11,-0.17,-0.22,0.01,0.33,-1.68,0.57,-0.15,2.45,-5.26,Break,Break,2017-04-28 08:31:14:267,3
-0.61,-0.79,-0.11,-1.42,-0.43,0.06,0.91,-1.39,0.56,0.82,2.46,-5.42,Break,Break,2017-04-28 08:31:14:368,3
-0.22,-0.97,-0.04,-0.27,0.22,-0.18,1.34,-1.37,0.69,1.63,1.16,-2.68,Break,Break,2017-04-28 08:31:14:467,3
-0.03,-1.0,0.06,-0.06,-0.35,-0.19,1.51,-2.68,2.05,0.6,-0.31,-1.48,Break,Break,2017-04-28 08:31:14:568,3
0.07,-1.0,0.04,-0.16,0.02,-0.32,1.49,2.11,-2.68,-0.66,0.07,0.14,Break,Break,2017-04-28 08:31:14:669,3
-0.04,-1.0,-0.02,-0.19,-0.01,0.03,1.53,-1.01,0.47,-0.63,0.45,1.44,Break,Break,2017-04-28 08:31:14:768,3
-0.16,-0.98,-0.07,0.18,-0.1,0.01,1.4,-1.14,0.59,-0.47,-0.61,0.94,Break,Break,2017-04-28 08:31:14:868,3
-0.24,-0.97,-0.09,0.12,0.02,-0.03,1.31,-1.2,0.57,-0.23,-0.71,0.56,Break,Break,2017-04-28 08:31:14:969,3
-0.25,-0.96,-0.09,0.07,0.0,-0.02,1.3,-1.21,0.52,-0.02,-0.27,-0.08,Break,Break,2017-04-28 08:31:15:068,3
-0.21,-0.97,-0.08,-0.01,0.04,-0.07,1.34,-1.2,0.51,0.17,-0.0,-0.52,Burpee,firstHalf,2017-04-28 08:31:15:169,3
-0.18,-0.98,-0.09,-0.07,-0.01,-0.06,1.37,-1.12,0.44,0.22,0.23,-0.64,Burpee,firstHalf,2017-04-28 08:31:15:268,3
-0.11,-0.99,-0.08,-0.02,-0.01,-0.12,1.43,-0.93,0.27,-0.01,0.17,-0.61,Burpee,firstHalf,2017-04-28 08:31:15:369,3
-0.06,-0.99,-0.1,-0.06,0.0,-0.07,1.45,-0.53,-0.12,-0.26,0.12,-0.49,Burpee,firstHalf,2017-04-28 08:31:15:468,3
-0.01,-0.99,-0.15,-0.31,0.04,0.09,1.42,-0.04,-0.6,-0.54,0.56,-0.54,Burpee,firstHalf,2017-04-28 08:31:15:570,3
0.06,-0.98,-0.2,-0.51,0.33,0.2,1.36,0.28,-0.8,-0.64,1.63,-0.4,Burpee,firstHalf,2017-04-28 08:31:15:669,3
0.13,-0.96,-0.25,-0.3,0.84,0.3,1.29,0.46,-0.8,-0.39,1.62,-0.01,Burpee,firstHalf,2017-04-28 08:31:15:768,3
